title,location,type,area,bedrooms,bathrooms,yearBuilt,amenities,price
Premium Condo in Chennai,"Chennai, TN",Condo,3337,3,2,1990,Gym,1103965
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,4204,6,2,1982,"Gym,WiFi,Pool,Garden",4937074
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,1431,1,1,2004,"WiFi,Gym,Security",823830
Premium Townhouse in Mumbai,"Mumbai, MH",Townhouse,804,5,2,2001,"Security,Garden",1068221
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,1554,3,1,2022,Gym,2078032
Premium Condo in Delhi,"Delhi, DL",Condo,3443,6,3,2006,Security,2638851
Premium Townhouse in Bangalore,"Bangalore, KA",Townhouse,2806,4,4,2021,Garden,1827278
Premium Penthouse in Hyderabad,"Hyderabad, TS",Penthouse,3873,5,1,2005,Security,2613125
Premium Townhouse in Mumbai,"Mumbai, MH",Townhouse,4318,3,1,2013,"Pool,Security,Parking,Gym,Garden",2937038
Premium Condo in Delhi,"Delhi, DL",Condo,4447,1,4,1980,"Garden,Pool,Security,Gym,Parking",2729815
Premium Condo in Delhi,"Delhi, DL",Condo,749,6,3,1981,Pool,1001563
Premium Villa in Bangalore,"Bangalore, KA",Villa,3367,1,2,2002,"WiFi,Security,Gym,Parking",2395490
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,1668,6,3,2002,"WiFi,Pool",3602527
Premium Apartment in Delhi,"Delhi, DL",Apartment,1738,6,4,2005,"Garden,Parking,Security,Gym,WiFi",1545668
Premium Penthouse in Kolkata,"Kolkata, WB",Penthouse,3926,2,2,2012,Security,2407929
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,4077,3,4,1987,"Pool,Gym,Parking,WiFi,Garden",1468379
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,1456,4,1,1987,"Security,Gym,Parking,Pool",965883
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,3233,1,4,1988,"Parking,Gym",994696
Premium Apartment in Kolkata,"Kolkata, WB",Apartment,4413,6,4,2023,"Pool,Security,Gym,WiFi",1647642
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,1492,4,4,2020,"Security,Gym,Pool",1526334
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,4206,1,4,2002,"Security,Gym,Parking",1369124
Premium Penthouse in Kolkata,"Kolkata, WB",Penthouse,3557,3,3,2001,"Garden,Security,Gym,Parking",2336725
Premium Apartment in Chennai,"Chennai, TN",Apartment,2809,3,1,1998,"Pool,Garden",1026238
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,4273,3,3,2013,Gym,2748894
Premium Villa in Delhi,"Delhi, DL",Villa,947,5,3,2008,"Gym,Pool,Security,Parking",1565069
Premium Condo in Mumbai,"Mumbai, MH",Condo,2359,1,1,2012,"Gym,Garden,WiFi",1426486
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,4656,1,3,1994,"Garden,Parking,Security,Gym,Pool",2762505
Premium Villa in Kolkata,"Kolkata, WB",Villa,2889,1,1,1991,"Garden,Parking,Pool,Gym",1476391
Premium Condo in Kolkata,"Kolkata, WB",Condo,2709,5,3,1998,"Security,Gym,Parking",1103052
Premium Condo in Mumbai,"Mumbai, MH",Condo,2551,4,4,2006,"Gym,WiFi,Garden",2060558
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,1709,4,3,1989,"Gym,Parking,Garden,WiFi",789983
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,4831,6,2,1982,"Security,Gym,Garden,Parking",3529662
Premium Villa in Pune,"Pune, MH",Villa,2146,4,2,1989,"WiFi,Parking",1343788
Premium Townhouse in Hyderabad,"Hyderabad, TS",Townhouse,3776,3,1,2001,"Security,Parking",1424602
Premium Penthouse in Pune,"Pune, MH",Penthouse,4518,2,3,2014,"Parking,Security,WiFi,Garden,Pool",3002032
Premium Condo in Delhi,"Delhi, DL",Condo,2199,5,2,2016,"Pool,Garden",1841470
Premium Villa in Bangalore,"Bangalore, KA",Villa,1483,3,2,1986,"Pool,WiFi,Security",1330383
Premium Townhouse in Mumbai,"Mumbai, MH",Townhouse,1554,1,2,1987,"Garden,Gym,Security,Parking,WiFi",1120452
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,2528,3,2,1992,"Security,Pool",908551
Premium Penthouse in Pune,"Pune, MH",Penthouse,683,4,3,2006,WiFi,967333
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,2004,1,1,1995,"Parking,Garden,Pool,WiFi",1155778
Premium Villa in Delhi,"Delhi, DL",Villa,2811,1,3,2023,"WiFi,Garden,Gym,Security,Pool",2522986
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,2684,3,4,2006,"Parking,Pool,Garden",2093926
Premium Condo in Bangalore,"Bangalore, KA",Condo,3235,1,2,1988,"Gym,Security,Garden,Parking",1662627
Premium Villa in Hyderabad,"Hyderabad, TS",Villa,1272,2,1,1994,"Security,Parking,Gym,Garden",762334
Premium Condo in Mumbai,"Mumbai, MH",Condo,2800,2,4,1983,"Pool,Gym,WiFi",2233778
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,4995,3,1,2008,Garden,6341660
Premium Villa in Mumbai,"Mumbai, MH",Villa,3778,3,1,2007,"Parking,Pool,WiFi,Security,Gym",3970041
Premium Villa in Chennai,"Chennai, TN",Villa,590,3,3,2001,"Parking,Gym,Security,WiFi,Garden",565532
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,3544,5,4,2019,"Parking,Gym",2573198
Premium Condo in Chennai,"Chennai, TN",Condo,1425,5,1,2023,"Security,Gym,Pool,Parking",641480
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,2804,3,3,2016,"Parking,Pool,Security,Gym,Garden",1007220
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,4870,1,1,1981,"Garden,Pool,WiFi",1517054
Premium Villa in Pune,"Pune, MH",Villa,1761,3,2,1997,"Parking,Pool,Garden,Security,WiFi",1029663
Premium Apartment in Delhi,"Delhi, DL",Apartment,1831,2,3,1997,"Security,Pool,WiFi,Gym",1252741
Premium Townhouse in Pune,"Pune, MH",Townhouse,4847,3,2,2007,"Security,Garden",1778762
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,1998,6,4,1997,WiFi,2677570
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,949,2,1,2001,"WiFi,Gym,Parking,Security",1681196
Premium Villa in Pune,"Pune, MH",Villa,1686,3,2,1987,Gym,1028463
Premium Townhouse in Hyderabad,"Hyderabad, TS",Townhouse,1024,1,4,2013,Pool,437884
Premium Apartment in Hyderabad,"Hyderabad, TS",Apartment,2101,2,3,1982,Parking,851744
Premium Condo in Mumbai,"Mumbai, MH",Condo,1857,2,1,2021,"Security,Garden,WiFi,Gym,Parking",1341933
Premium Penthouse in Delhi,"Delhi, DL",Penthouse,2127,4,4,1988,"Gym,Parking,Security",3539174
Premium Condo in Pune,"Pune, MH",Condo,4546,6,3,1990,"Gym,Garden,Parking,WiFi,Pool",1700134
Premium Apartment in Pune,"Pune, MH",Apartment,2405,3,1,2006,"WiFi,Security",813354
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,1931,3,4,2013,"Garden,Pool,Security",1506012
Premium Apartment in Pune,"Pune, MH",Apartment,2515,3,3,1998,"Security,Garden,Gym,Pool,WiFi",1021560
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,1372,1,4,2017,WiFi,984665
Premium Apartment in Kolkata,"Kolkata, WB",Apartment,3048,1,3,1989,"Gym,Garden",969014
Premium Penthouse in Kolkata,"Kolkata, WB",Penthouse,4283,3,4,2000,Gym,3028320
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,3202,2,1,2013,"Security,Pool",1509804
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,4458,2,4,2007,"Parking,Security,Pool,Gym",2978259
Premium Villa in Chennai,"Chennai, TN",Villa,4000,2,4,2022,"Parking,Security,Garden,Gym",2171888
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,689,1,4,2016,Security,352372
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,4531,4,2,2000,WiFi,2409388
Premium Apartment in Pune,"Pune, MH",Apartment,3507,6,3,1981,"Pool,Parking,Gym,WiFi,Garden",1325594
Premium Apartment in Bangalore,"Bangalore, KA",Apartment,3360,4,2,2014,"Gym,WiFi,Parking,Pool",1955737
Premium Villa in Pune,"Pune, MH",Villa,2221,6,2,1992,"Gym,Parking,WiFi,Pool",1638646
Premium Villa in Bangalore,"Bangalore, KA",Villa,2357,6,1,1999,"Parking,Gym,Garden",2154226
Premium Condo in Ahmedabad,"Ahmedabad, GJ",Condo,3982,2,1,1982,"WiFi,Garden,Security",1227936
Premium Condo in Kolkata,"Kolkata, WB",Condo,1442,3,4,2006,"Pool,Garden,Parking,WiFi,Gym",606693
Premium Apartment in Chennai,"Chennai, TN",Apartment,3802,1,4,1987,"Security,Garden,Parking,Pool,Gym",1231711
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,892,6,2,1994,"Garden,Pool,WiFi,Gym,Security",888978
Premium Townhouse in Chennai,"Chennai, TN",Townhouse,1742,1,2,1991,"Gym,Security",649044
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,2053,6,2,2006,"WiFi,Pool,Garden,Security,Gym",1563220
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,1414,6,2,1987,"Garden,Gym,WiFi",1388096
Premium Villa in Delhi,"Delhi, DL",Villa,4298,4,3,1983,"Pool,Garden,Gym",4546920
Premium Villa in Bangalore,"Bangalore, KA",Villa,3696,2,2,2000,"Pool,Garden,Gym,Parking,Security",2642478
Premium Townhouse in Pune,"Pune, MH",Townhouse,599,1,2,1990,"Gym,WiFi,Garden,Security,Parking",277404
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,2572,1,4,1982,Parking,945860
Premium Apartment in Bangalore,"Bangalore, KA",Apartment,2266,1,1,1983,"WiFi,Security,Garden,Parking,Gym",1174421
Premium Condo in Delhi,"Delhi, DL",Condo,954,6,2,2000,"WiFi,Gym",1035574
Premium Villa in Mumbai,"Mumbai, MH",Villa,925,2,4,1994,"Pool,Parking,Security,WiFi",1393272
Premium Villa in Chennai,"Chennai, TN",Villa,3837,1,2,2016,Security,1713219
Premium Apartment in Delhi,"Delhi, DL",Apartment,2847,2,3,1987,"Pool,Parking,Security",1897363
Premium Townhouse in Pune,"Pune, MH",Townhouse,3260,5,1,1986,"Garden,Parking,WiFi,Pool,Security",1145889
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,2915,5,3,2003,"Security,Garden,Pool",2324087
Premium Condo in Mumbai,"Mumbai, MH",Condo,1880,5,3,1998,Garden,1803054
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,2795,5,3,2023,"Pool,Gym,Garden,Security",1170935
Premium Villa in Chennai,"Chennai, TN",Villa,4658,4,1,2017,"Gym,Garden,Security",2360123
Premium Apartment in Delhi,"Delhi, DL",Apartment,3368,4,3,2009,"Garden,Security,Pool,WiFi",2357771
Premium Villa in Pune,"Pune, MH",Villa,750,3,3,2005,"Security,Gym,Garden",651715
Premium Villa in Delhi,"Delhi, DL",Villa,3827,3,2,1981,"Pool,Security,Garden,Parking",3375663
Premium Condo in Kolkata,"Kolkata, WB",Condo,1239,6,4,2004,"Gym,WiFi,Pool,Parking",712943
Premium Condo in Bangalore,"Bangalore, KA",Condo,2804,2,3,2004,"WiFi,Gym,Security",1601979
Premium Townhouse in Chennai,"Chennai, TN",Townhouse,875,4,1,2015,"Pool,WiFi",510183
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,2748,5,3,1998,"Security,Gym",1124436
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,4874,6,2,2001,"Pool,Gym,Parking",3347854
Premium Townhouse in Bangalore,"Bangalore, KA",Townhouse,2740,4,2,2013,"Parking,Security,Gym,Garden",1670367
Premium Condo in Pune,"Pune, MH",Condo,3768,4,3,2002,"Garden,Parking,WiFi",1381950
Premium Townhouse in Pune,"Pune, MH",Townhouse,2111,6,3,2017,"WiFi,Gym,Parking",976751
Premium Condo in Delhi,"Delhi, DL",Condo,3415,5,2,1994,Garden,2311411
Premium Condo in Kolkata,"Kolkata, WB",Condo,3595,6,4,1990,"WiFi,Security,Gym",1337651
Premium Penthouse in Hyderabad,"Hyderabad, TS",Penthouse,1745,2,2,1981,"Garden,WiFi,Security",1249925
Premium Villa in Kolkata,"Kolkata, WB",Villa,4046,1,1,2000,"Garden,Parking",1930434
Premium Condo in Mumbai,"Mumbai, MH",Condo,3435,6,2,2012,"WiFi,Gym,Security,Pool,Parking",2788427
Premium Townhouse in Mumbai,"Mumbai, MH",Townhouse,2475,5,1,1992,"Pool,Security",1942196
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,4111,6,4,2010,Security,3517779
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,2466,5,2,2023,"Security,WiFi,Garden,Pool,Parking",987541
Premium Townhouse in Hyderabad,"Hyderabad, TS",Townhouse,4480,4,4,1993,"Garden,Pool,Gym",1614299
Premium Townhouse in Chennai,"Chennai, TN",Townhouse,4204,4,1,2006,Gym,1577653
Premium Townhouse in Delhi,"Delhi, DL",Townhouse,1761,3,1,2007,"Pool,Parking",1236079
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,922,1,2,1986,"Parking,WiFi",782025
Premium Villa in Mumbai,"Mumbai, MH",Villa,2689,6,2,1984,Security,3671909
Premium Apartment in Chennai,"Chennai, TN",Apartment,3963,3,1,1995,"Garden,WiFi",1300599
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,3257,4,4,1997,"Garden,Security,Pool,Parking",1173563
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,1882,1,3,2024,"Garden,WiFi,Parking,Pool,Gym",621172
Premium Townhouse in Pune,"Pune, MH",Townhouse,3252,1,4,2001,Gym,1014418
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,540,4,2,1990,"Pool,Parking,Security,WiFi",1516841
Premium Penthouse in Kolkata,"Kolkata, WB",Penthouse,3843,2,1,2019,"Gym,Security,WiFi",2544171
Premium Condo in Kolkata,"Kolkata, WB",Condo,1145,1,3,1987,"Pool,WiFi",431471
Premium Penthouse in Delhi,"Delhi, DL",Penthouse,1212,3,2,2018,"Gym,Pool,Garden",1799279
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,3289,4,1,2013,"Gym,Pool",4396098
Premium Penthouse in Pune,"Pune, MH",Penthouse,2460,6,4,2009,"Security,WiFi",2276978
Premium Penthouse in Pune,"Pune, MH",Penthouse,1182,1,4,2021,"Gym,Security,Pool",1020169
Premium Penthouse in Hyderabad,"Hyderabad, TS",Penthouse,2522,3,1,1987,"Gym,WiFi",1752124
Premium Villa in Delhi,"Delhi, DL",Villa,1415,4,2,2012,"WiFi,Gym",1966839
Premium Townhouse in Mumbai,"Mumbai, MH",Townhouse,3620,4,4,1996,Gym,2604744
Premium Villa in Bangalore,"Bangalore, KA",Villa,2363,2,3,1998,"WiFi,Garden,Security,Gym",2141681
Premium Condo in Chennai,"Chennai, TN",Condo,2009,3,1,2015,"Security,Pool",769116
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,3473,6,1,1980,"Garden,Security,Pool,Gym,WiFi",1292558
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,4615,4,2,2001,"WiFi,Parking,Gym,Pool,Garden",3292424
Premium Condo in Pune,"Pune, MH",Condo,4321,1,2,1981,"Gym,Parking,WiFi,Security,Garden",1330711
Premium Condo in Chennai,"Chennai, TN",Condo,3063,1,2,1992,WiFi,1044004
Premium Villa in Bangalore,"Bangalore, KA",Villa,3267,5,1,2014,"Parking,Security,Pool",2967067
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,2854,2,4,2009,"Security,Gym,WiFi,Garden",1956455
Premium Villa in Bangalore,"Bangalore, KA",Villa,2842,6,2,1989,Pool,2564311
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,1290,2,3,1998,"WiFi,Garden,Parking,Gym,Pool",501488
Premium Apartment in Hyderabad,"Hyderabad, TS",Apartment,3472,6,1,1990,Gym,1313550
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,2312,6,4,1994,"WiFi,Garden,Gym,Parking",1652323
Premium Apartment in Delhi,"Delhi, DL",Apartment,4374,5,1,2001,"WiFi,Parking,Garden,Pool",2902411
Premium Villa in Chennai,"Chennai, TN",Villa,838,2,4,2023,Garden,635230
Premium Villa in Chennai,"Chennai, TN",Villa,597,1,2,2017,"Gym,WiFi,Parking,Garden,Pool",405907
Premium Condo in Kolkata,"Kolkata, WB",Condo,2799,2,4,1986,"WiFi,Parking,Gym,Garden",1105755
Premium Apartment in Delhi,"Delhi, DL",Apartment,3025,4,2,2018,"Pool,Gym",2096272
Premium Townhouse in Pune,"Pune, MH",Townhouse,4136,1,3,2012,"Pool,WiFi",1405593
Premium Apartment in Delhi,"Delhi, DL",Apartment,1019,3,2,2004,"Pool,Gym",827110
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,3047,3,2,2014,"Pool,Security,Gym",1192099
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,3711,1,1,2002,"Pool,WiFi",1208666
Premium Villa in Bangalore,"Bangalore, KA",Villa,4105,5,4,2023,"Garden,Security",3646538
Premium Villa in Bangalore,"Bangalore, KA",Villa,3465,2,1,2005,Parking,2869173
Premium Townhouse in Hyderabad,"Hyderabad, TS",Townhouse,1491,3,1,1984,"Parking,Security,Garden,Pool",654568
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,1360,3,4,2001,"WiFi,Pool,Parking,Gym",655359
Premium Apartment in Pune,"Pune, MH",Apartment,1784,2,1,2006,"Security,Garden",618322
Premium Villa in Pune,"Pune, MH",Villa,3479,6,3,2002,Garden,1994177
Premium Condo in Kolkata,"Kolkata, WB",Condo,2711,4,2,2024,"WiFi,Garden,Gym",1140464
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,2944,6,4,1983,"WiFi,Garden,Parking,Gym,Security",1286353
Premium Condo in Bangalore,"Bangalore, KA",Condo,4657,4,1,2002,"Parking,Security",2426821
Premium Penthouse in Hyderabad,"Hyderabad, TS",Penthouse,2295,6,3,2023,"Security,Parking,Pool",2261777
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,855,2,2,2012,"Garden,WiFi",367502
Premium Townhouse in Chennai,"Chennai, TN",Townhouse,3815,3,1,2012,"Security,Pool,WiFi,Gym,Garden",1250044
Premium Condo in Bangalore,"Bangalore, KA",Condo,4326,5,2,1996,"Gym,WiFi",2404055
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,3022,1,4,1998,"Parking,Pool",2954537
Premium Apartment in Bangalore,"Bangalore, KA",Apartment,4344,5,4,2006,Garden,2439798
Premium Condo in Delhi,"Delhi, DL",Condo,4816,5,2,1994,"Pool,Security,Garden,Gym",2961420
Premium Condo in Bangalore,"Bangalore, KA",Condo,4516,6,3,1992,"Parking,Pool",2653907
Premium Villa in Hyderabad,"Hyderabad, TS",Villa,3811,5,4,1982,"Pool,Security,Gym,WiFi,Parking",2315507
Premium Condo in Bangalore,"Bangalore, KA",Condo,3613,2,2,1995,"Parking,WiFi",2004698
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,1125,3,2,1992,Parking,1496270
Premium Condo in Pune,"Pune, MH",Condo,755,5,2,2005,Pool,544119
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,4612,1,3,2001,Pool,1454304
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,2008,2,3,2002,"Gym,Security,WiFi",1563976
Premium Villa in Mumbai,"Mumbai, MH",Villa,1952,5,1,2004,"Gym,Garden,Security,WiFi,Parking",2453445
Premium Apartment in Pune,"Pune, MH",Apartment,2270,2,2,1992,"WiFi,Parking,Garden,Gym,Pool",848240
Premium Apartment in Bangalore,"Bangalore, KA",Apartment,2846,6,4,1997,"Gym,Pool,Security,Parking,Garden",1863589
Premium Apartment in Chennai,"Chennai, TN",Apartment,2486,4,3,2006,Garden,920323
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,1057,3,4,2006,"Garden,Pool",2176371
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,4221,2,3,2005,"Parking,Pool,WiFi,Gym",4057734
Premium Townhouse in Pune,"Pune, MH",Townhouse,3656,4,3,2013,"Gym,WiFi,Pool",1427664
Premium Townhouse in Hyderabad,"Hyderabad, TS",Townhouse,2498,6,4,1999,"Security,Pool",1153788
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,2133,2,2,1992,"Parking,Gym",796138
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,1788,4,3,2001,"Security,Gym",828432
Premium Condo in Bangalore,"Bangalore, KA",Condo,4138,2,3,2011,"Parking,Pool,Gym,Security",2258449
Premium Townhouse in Chennai,"Chennai, TN",Townhouse,3003,3,1,2024,"Gym,WiFi",1085603
Premium Condo in Kolkata,"Kolkata, WB",Condo,4212,4,1,2003,"Security,Pool,Garden,Parking,Gym",1598423
Premium Apartment in Mumbai,"Mumbai, MH",Apartment,1598,1,3,1982,"Garden,Pool,Gym,Security",1178179
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,4389,6,3,2007,"Parking,Garden",1528106
Premium Condo in Hyderabad,"Hyderabad, TS",Condo,2585,3,1,2006,"WiFi,Gym,Garden,Pool,Parking",938995
Premium Penthouse in Pune,"Pune, MH",Penthouse,3047,4,3,2012,"WiFi,Security",2325927
Premium Villa in Chennai,"Chennai, TN",Villa,4574,3,4,2012,"Garden,Security",2177814
Premium Apartment in Ahmedabad,"Ahmedabad, GJ",Apartment,2141,4,3,1990,"Pool,Gym",985505
Premium Penthouse in Mumbai,"Mumbai, MH",Penthouse,4331,1,1,2006,"Gym,Parking",5183350
Premium Apartment in Pune,"Pune, MH",Apartment,3373,2,3,1997,"Garden,Pool,Security,Parking",1241839
Premium Villa in Delhi,"Delhi, DL",Villa,4159,4,3,1982,"Garden,Pool,Security",4405870
Premium Condo in Pune,"Pune, MH",Condo,1613,4,2,1989,"Pool,Security,WiFi,Parking,Garden",781972
Premium Apartment in Pune,"Pune, MH",Apartment,1793,2,3,1994,"Pool,Garden,Gym,Security,Parking",767463
Premium Apartment in Bangalore,"Bangalore, KA",Apartment,3002,4,3,1995,"WiFi,Security,Parking",1575512
Premium Penthouse in Hyderabad,"Hyderabad, TS",Penthouse,4084,5,4,1986,"Garden,WiFi,Security,Parking",2908730
Premium Condo in Delhi,"Delhi, DL",Condo,1738,4,2,2023,Security,1491510
Premium Condo in Kolkata,"Kolkata, WB",Condo,1128,5,4,1995,"Gym,Pool,Parking,Garden,Security",662137
Premium Apartment in Pune,"Pune, MH",Apartment,3802,3,2,1981,"WiFi,Gym,Security,Parking",1283143
Premium Villa in Pune,"Pune, MH",Villa,3375,5,4,2004,"Gym,Garden,Pool",2051571
Premium Townhouse in Mumbai,"Mumbai, MH",Townhouse,2808,4,3,2018,Garden,2252439
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,3774,3,4,2021,"Gym,Pool,Garden,WiFi,Parking",4079071
Premium Penthouse in Bangalore,"Bangalore, KA",Penthouse,2489,3,1,1996,"Pool,Parking,WiFi",2967048
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,4826,6,4,1992,"WiFi,Security",1663952
Premium Penthouse in Chennai,"Chennai, TN",Penthouse,4813,5,2,1983,"WiFi,Pool,Parking,Gym,Security",3614496
Premium Villa in Bangalore,"Bangalore, KA",Villa,3298,2,4,1980,"WiFi,Gym",2579536
Premium Penthouse in Pune,"Pune, MH",Penthouse,4997,2,4,1991,"Pool,Gym,Parking,Security,WiFi",3519833
Premium Condo in Chennai,"Chennai, TN",Condo,1120,2,4,2022,"Pool,Gym,Parking,Garden,Security",512335
Premium Penthouse in Kolkata,"Kolkata, WB",Penthouse,4571,5,4,2009,"Pool,WiFi,Gym,Security",3217288
Premium Villa in Ahmedabad,"Ahmedabad, GJ",Villa,2174,1,2,2003,"WiFi,Garden,Gym,Parking",1221486
Premium Condo in Mumbai,"Mumbai, MH",Condo,2670,2,3,1986,Gym,2089821
Premium Villa in Chennai,"Chennai, TN",Villa,588,4,3,2008,"Gym,WiFi,Garden,Parking",705588
Premium Condo in Pune,"Pune, MH",Condo,912,6,3,2011,"Security,Gym,Pool",581877
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,3151,6,4,2005,"Parking,WiFi",1395020
Premium Penthouse in Delhi,"Delhi, DL",Penthouse,789,4,1,1988,"Garden,WiFi,Pool,Security",1626212
Premium Condo in Ahmedabad,"Ahmedabad, GJ",Condo,1098,2,2,1996,"Security,Garden,WiFi",462007
Premium Penthouse in Ahmedabad,"Ahmedabad, GJ",Penthouse,1177,4,1,1990,Parking,1238525
Premium Apartment in Chennai,"Chennai, TN",Apartment,1696,3,3,1999,"Garden,WiFi,Pool,Security",680338
Premium Villa in Pune,"Pune, MH",Villa,1677,3,2,2016,"Parking,WiFi,Gym,Security,Garden",1077089
Premium Townhouse in Ahmedabad,"Ahmedabad, GJ",Townhouse,2450,1,2,2012,Garden,892025
Premium Townhouse in Kolkata,"Kolkata, WB",Townhouse,4214,1,2,2010,Security,1440005
Premium Condo in Ahmedabad,"Ahmedabad, GJ",Condo,1665,1,4,1995,"Garden,Security,Parking",593897
Premium Apartment in Hyderabad,"Hyderabad, TS",Apartment,1260,5,3,1992,Garden,642360
Premium Villa in Delhi,"Delhi, DL",Villa,2852,3,3,1986,"Pool,Garden,WiFi,Gym,Parking",2954824
Premium Apartment in Delhi,"Delhi, DL",Apartment,1916,4,3,1996,WiFi,1479554
Premium Penthouse in Kolkata,"Kolkata, WB",Penthouse,2086,4,2,2014,"Garden,Parking,Pool",1636477
